# Gene Family	SSM01_Abundance-RPKs	SSM02_Abundance-RPKs	SSM03_Abundance-RPKs	SSM04_Abundance-RPKs	SSM05_Abundance-RPKs	SSM06_Abundance-RPKs	SSM07_Abundance-RPKs	SSM08_Abundance-RPKs	SSM09_Abundance-RPKs	SSM10_Abundance-RPKs	SSM11_Abundance-RPKs	SSM12_Abundance-RPKs	SSM13_Abundance-RPKs	SSM14_Abundance-RPKs	SSM15_Abundance-RPKs	SSM16_Abundance-RPKs	SSM17_Abundance-RPKs	SSM18_Abundance-RPKs	SSM19_Abundance-RPKs	SSM20_Abundance-RPKs	SSM21_Abundance-RPKs	SSM22_Abundance-RPKs	SSM23_Abundance-RPKs	SSM24_Abundance-RPKs	SSM25_Abundance-RPKs	SSM26_Abundance-RPKs	SSM27_Abundance-RPKs	SSM28_Abundance-RPKs	SSM29_Abundance-RPKs	SSM30_Abundance-RPKs	SSM31_Abundance-RPKs	SSM32_Abundance-RPKs	SSM33_Abundance-RPKs	SSM34_Abundance-RPKs	SSM35_Abundance-RPKs	SSM36_Abundance-RPKs	SSM37_Abundance-RPKs	SSM38_Abundance-RPKs	SSM39_Abundance-RPKs	SSM40_Abundance-RPKs	SSM41_Abundance-RPKs
K00027: malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]	2.15264	7.7264	0.0	0.920958	0.0	1.4889	0.0	0.0	0.0	0.0	0.0	0.888913	0.0	49.828	0.0	8.66299	0.0	6.879568999999999	0.0	5.38939	23.544189999999997	0.852232	0.0	8.97596	0.0	2.50963	2.1225	1.57817	0.0	1.8709220000000002	0.0	0.0	0.0	4.86491	0.0	0.0	75.62128	0.0	0.0	0.0	0.0
K00029: malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]	1.84166	0.558829	0.0	0.0	2.640857	0.0	0.0	0.0	0.0	109.0118	101.41309	11.5638	0.0	49.7679	11.8992	5.97317	0.0	0.0	0.0	0.0	34.0061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.304875	0.0	0.0	0.0	0.0	0.0	0.0	37.6691	8.4235	0.0	1.35077	0.0
K00030: isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]	2.46131	1.03863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22008	0.0	0.0	14.634	0.0	0.0	7.7232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.23025	0.0	0.0	0.0	0.0	0.0	0.0
K00031: isocitrate dehydrogenase [EC:1.1.1.42]	5.23761	2.425969	1.18625	7.24367	0.382361	1.93293	0.0	51.7219	0.0	62.284060000000004	58.13402000000001	4.2323	74.5583	0.0	21.459220000000002	11.034669999999998	4.5648	5.3471139999999995	12.8582	4.61159	18.252760000000002	9.42781	0.0	8.14322	0.0	0.0	6.47059	1.56132	2.36908	29.00027	0.0	0.0	0.0	4.16153	6.8544	0.0	30.949	6.89151	0.0	14.3722	0.0
K00033: 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	1.05804	0.0	22.9859	0.0	0.0	0.0	0.0	0.0	0.0	3.16445	17.9859	0.0	3.73342	0.0	0.0	0.0	0.0	6.805721	0.0	4.58924	0.0	0.0	1.06702	3.23638	0.0	0.0	0.0	0.0	0.0	1.15377	0.0	105.895	0.367979	0.0	0.0	0.0	0.0	8.81257	10.5544	0.0	0.0
K00034: glucose 1-dehydrogenase [EC:1.1.1.47]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.42953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00036: glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	5.49847	0.341562	3.1413	2.14212	7.19703	2.17532	5.72745	0.0	0.0	114.30615999999999	60.16837	2.68594	7.75973	32.1103	0.0	7.32279	0.0	9.440779	14.2175	0.0	23.7916	0.0	0.0	2.48784	0.0	0.0	5.10228	0.0	2.53878	26.13626	2.20388	0.0	5.95207	0.0	0.0	0.0	46.9019	20.10299	14.7358	25.506587	0.0
K00040: fructuronate reductase [EC:1.1.1.57]	25.76668	11.00931	0.0	27.068820000000002	0.0	6.495258	2.50506	0.0	0.0	0.0	0.0	16.6769	0.0	7.125	0.0	5.18118	0.0	2.26694	0.0	17.175	21.3065	4.33127	0.0	4.52618	0.0	0.0	0.0	0.0	0.0	1.57108	0.0	0.0	8.11044	6.95537	0.0	0.0	0.0	9.75962	0.0	0.0	0.0
K00041: tagaturonate reductase [EC:1.1.1.58]	38.30021	14.3882	0.0	29.881452000000003	6.13766	6.797033000000001	7.5615	0.0	0.0	0.0	0.0	23.717640000000003	0.0	29.472	0.0	7.870019999999999	0.0	1.849863	0.0	20.2752	39.18372	4.71154	0.0	4.44318	0.0	0.0	13.51163	0.0	8.14594	23.601685	0.0	0.0	7.12062	3.2226	0.0	0.0	42.3325	36.317499999999995	0.0	17.62237	0.0
K00042: 2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]	0.0	14.156939999999999	0.0	2.80266	2.055766	2.89917	0.0	0.0	0.0	30.06573	12.20788	0.0	0.0	44.52845	0.0	0.0	0.0	0.0	0.0	0.0	34.8197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.66114	0.0	0.0	0.0	0.0	0.0	0.0	64.0398	0.0	0.0	0.0	0.0
K00045: mannitol 2-dehydrogenase [EC:1.1.1.67]	0.858846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.1624	50.741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.42426	0.0	0.0	3.68664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.83554	0.0	4.77373	0.0
K00046: gluconate 5-dehydrogenase	2.043543	2.83286	0.0	0.0	3.63391	0.65425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.23774	1.67609	12.2658	6.8682656	11.4688	0.0	31.54683	11.0812	30.2719	79.9154	0.0	0.0	23.0807	0.0	22.4668	0.267701	21.7837	0.0	17.2785	0.0	0.0	0.0	0.0	11.6878	0.0	29.6596	0.0
K00048: lactaldehyde reductase [EC:1.1.1.77]	0.0	7.91685	0.0	1.73097	0.189974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.96791	0.0	0.0	0.0	0.0	0.0	0.0	14.5223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.62256	0.0	0.0	0.110886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00052: 3-isopropylmalate dehydrogenase [EC:1.1.1.85]	45.08125	13.82272	13.04591	72.148096	5.527258	52.05262	43.77054	71.3208	0.0	120.81096999999998	115.86037	106.405138	157.09728	22.98185	24.44436	13.41334	0.0	18.06971	36.6557	64.29212000000001	41.314879999999995	83.95051	0.660083	13.77548	0.0	3.14748	11.3864	1.65757	16.643179	28.78228	7.48261	0.0	17.940642999999998	7.58394	5.57854	0.0	71.3264	58.926119	21.177300000000002	37.409707	0.0
K00053: ketol-acid reductoisomerase [EC:1.1.1.86]	103.59897	133.06280199999998	3.63664	118.19966	15.676694	101.700147	13.107320000000001	65.9307	0.0	96.59602	99.07085000000001	156.47325600000002	206.84582999999998	59.50911	66.25824000000001	69.13983	80.0467	76.84543900000001	39.5057	129.33409	123.95763000000001	70.44202	14.3108	74.61323999999999	38.5983	42.8066	90.68537	116.84257	67.6589	50.71144	41.0824	0.0	25.236655000000003	21.80093	9.823720000000002	0.0	74.7308	67.83062	0.0	42.833096999999995	0.0
K00054: hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00057: glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	34.351255	22.78164	64.9191	21.454877000000003	110.34436	10.3229	3.17598	57.752	0.0	105.42835	113.97729999999999	25.238512	164.04723	75.52112000000001	24.68403	26.51623	6.915039	7.1094409999999995	0.0	52.55583	97.42693	85.05887000000001	0.0	13.9659	0.0	2.10809	18.33138	2.04342	43.395430000000005	53.11505	0.0	0.0	0.0	96.92232	5.27823	0.0	75.7826	26.92084	33.0664	12.641385	0.0
K00058: D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]	4.821781	9.204383	0.0	19.338122	11.933857000000001	26.691045	1.34507	0.0	0.0	147.7182	126.75999999999999	44.2583	10.472990000000001	109.66315	16.25749	15.47361	54.183679999999995	52.42204900000001	56.1941	17.09956	93.08601	19.629579999999997	31.162	79.51339999999999	0.0	19.330579999999998	24.836209999999998	0.0	23.190890000000003	40.26787	29.968929999999997	0.0	20.5587	11.18706	1.33982	0.0	78.3691	49.620720000000006	0.0	49.76003	0.0
K00059: 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	60.877480999999996	44.635681	6.92944	48.15621800000001	29.525588999999997	13.688615999999998	30.242735000000003	0.0	0.0	102.12137	59.58446	58.370252	249.116	85.53352	50.67518999999999	54.83099	55.86931	129.144806	174.1458	39.03671	90.50243	37.81539	87.0831	238.02310999999997	0.0	28.24552	80.14975000000001	2.64873	76.20946	76.258128	78.51060000000001	0.0	73.043626	10.13446	1.35036	0.0	116.16039999999998	85.0969	0.0	180.53474	0.0
K00060: threonine 3-dehydrogenase [EC:1.1.1.103]	0.0	6.06771	0.0	6.26047	0.463571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.2163	7.62282	32.2204	0.0	0.935634	0.0	0.0	38.6685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97314	0.0	0.0	64.2975	0.0	0.0	0.0	0.0
K00065: 2-deoxy-D-gluconate 3-dehydrogenase [EC:1.1.1.125]	0.0	0.940253	0.0	0.0	0.124371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.1997	0.0	0.0	0.0	4.69167	0.0	0.0	44.1709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.76803	0.0	0.0	0.0	0.0	0.0	0.0	16.637	0.0	0.0	0.0	0.0
K00066: GDP-mannose 6-dehydrogenase [EC:1.1.1.132]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.9619	17.6636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00067: dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	6.971878	2.16195	0.0	1.440126	2.13321	0.0	6.18418	0.0	0.0	109.8061	71.56087	8.88039	0.0	0.0	0.0	0.0	0.0	1.154414	0.0	0.0	5.63776	0.0	0.0	4.96853	0.0	0.0	4.17409	0.0	6.76233	17.7056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.226750000000003	0.0	19.780900000000003	0.0
K00068: sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140]	3.23587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.713765	0.0	59.0367	0.0	0.0	0.0	0.0	0.0	0.0	50.2174	0.0	1.76571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00073: ureidoglycolate dehydrogenase (NAD+) [EC:1.1.1.350]	0.0	0.713736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.08302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.3318	0.0	0.0
K00074: 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	31.38196	8.61506	0.0	27.34414	1.73182	8.51417	6.28022	0.0	0.0	0.0	0.0	13.902816999999999	0.0	0.0	1.88481	21.910915	7.30195	28.757844999999996	43.9572	24.1492	36.81424	13.14351	16.4125	15.0644	0.0	0.0	14.0302	0.0	10.4892	0.0	13.52942	0.0	20.02097	6.21456	0.0	0.0	0.0	9.30173	0.0	0.0	0.0
K00075: UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	30.632244999999998	23.91286	8.2374	20.747058000000003	0.0	3.5338200000000004	0.0	82.558	0.0	87.58408	86.569	34.72295	259.36851	1.47862	0.0	8.192851000000001	0.0	3.4914699999999996	0.0	31.713340000000002	19.01692	10.237045	0.0	12.66215	0.0	0.0	0.0	0.0	0.0	7.24041	7.07461	0.0	0.45517	5.212899999999999	0.0	0.0	0.0	47.64535	5.07358	15.070140000000002	0.0
K00076: 7-alpha-hydroxysteroid dehydrogenase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.550954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.483265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00077: 2-dehydropantoate 2-reductase [EC:1.1.1.169]	42.080842	43.637865	0.0	41.325618999999996	5.3360069999999995	11.790978	7.7948699999999995	0.0	0.0	63.2977	51.16876	17.79638	36.0385	3.71889	6.69065	3.13939	0.0	37.015231	65.4002	29.3117	33.7466	16.76343	24.7149	77.18357999999999	0.0	0.0	27.786279999999998	0.0	20.7645	2.99141	23.074469999999998	0.0	25.896230000000003	5.024900000000001	0.0	0.0	40.6688	11.296	0.0	1.91803	0.0
K00087: xanthine dehydrogenase molybdenum-binding subunit [EC:1.17.1.4]	0.0	0.0	0.0	0.0	0.104835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.07703	1.34513	0.58327	0.0	0.0	0.0	1.47042	0.0	0.0	0.0	11.3563	0.0	0.0	0.0	0.121849	0.0	0.0	0.0	4.00769	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00088: IMP dehydrogenase [EC:1.1.1.205]	13.125202999999997	18.324741	5.5122	6.600947000000001	5.267319	3.56782	1.26474	190.821	0.0	14.848794999999999	36.4202	21.06221	207.07971	29.572840000000003	17.50625	8.96377	35.2349	39.006867	40.96536	3.17087	21.883989999999997	12.97304	19.5512	59.71517	0.0	23.2732	15.57352	113.136	20.627	14.393744000000002	20.7979	0.0	15.3894	8.16279	0.0	0.0	91.7154	25.96156	0.0	40.883493	0.0
K00090: gluconate 2-dehydrogenase [EC:1.1.1.215]	0.0	5.43302	0.0	1.28815	1.15462	0.0	0.0	0.0	0.0	34.1675	14.5094	0.0	0.0	67.96657	0.0	0.0	0.0	0.0	0.0	0.0	41.9882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15644	0.0	0.0	0.372174	0.0	0.0	0.0	64.1379	0.0	0.0	0.0	0.0
K00091: dihydroflavonol-4-reductase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00094: galactitol-1-phosphate 5-dehydrogenase [EC:1.1.1.251]	0.0	9.73344	0.0	0.233006	0.0	1.21799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.411303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00096: glycerol-1-phosphate dehydrogenase [NAD(P)+] [EC:1.1.1.261]	12.53691	1.68565	30.5642	10.7253	86.067002	4.155032	1.23425	0.0	0.0	0.0	0.0	9.018302	0.0	2.17207	3.15508	8.55981	1.27012	1.08443	0.0	9.36701	12.80077	19.4943	0.0	0.0	0.0	0.0	10.7437	0.0	45.0275	8.54244	0.0	0.0	0.0	94.0371	0.0	0.0	0.0	10.44224	0.0	2.21594	0.0
K00097: 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]	4.97035	11.3398	0.0	3.46278	3.68721	3.96043	12.01544	0.0	0.0	34.8219	15.7265	2.99607	0.0	0.0	0.0	1.67093	0.0	0.0	0.0	2.84905	26.70429	6.834490000000001	0.0	0.0	0.0	0.0	4.61545	0.0	1.33285	32.930930000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.5266	0.0	19.636020000000002	0.0
K00098: L-idonate 5-dehydrogenase	0.0	4.57307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00099: 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	37.544966	10.41325	0.0	47.235143	6.737889999999999	39.35018	8.999547	0.0	0.0	70.2055	62.1191	84.837139	0.0	8.17527	15.55286	7.6542699999999995	0.0	10.806232	0.0	34.66372	66.34771	6.46663	0.0	30.23807	0.0	0.0	7.855404	3.1872	3.61074	40.81009	0.0	0.0	7.40348	0.0	5.57933	0.0	5.69346	63.13994	0.0	40.205919	0.0
